ticket_id,created_at,resolved_at,category,resolution_hours,description
TICK-01136,2024-03-15 07:48:00,2024-03-15 14:37:59.160264,Performance/Speed,6.833100073357939,"""I am experiencing extremely slow loading times when trying to access the dashboard and it's causing a lot of frustration. This has been happening for the past few days and is affecting my ability to work efficiently. I have tried refreshing the page and switching browsers, but the issue persists. Please help resolve this as soon as possible."""
TICK-00306,2024-03-15 09:59:00,2024-03-15 22:35:18.024715,Feature Usage,12.605006865306766,"""I'm having trouble figuring out how to schedule recurring tasks in the app. I've tried following the instructions in the help section, but I'm still getting stuck. Can someone provide a step-by-step guide on how to set this up?"""
TICK-00179,2024-03-15 11:29:00,2024-03-16 07:54:18.937255,Billing/Subscription,20.421927015414777,"""I recently upgraded to a premium plan but I am still being billed for the basic plan. I would like to dispute the charges and make sure that I am on the correct plan. Can you please help me with this billing issue?"""
TICK-00629,2024-03-15 11:50:00,2024-03-16 06:06:08.502972,Billing/Subscription,18.26902860345887,"""I was charged twice for my subscription this month and I need to dispute the extra charge. Can someone from the billing team look into this and issue a refund if necessary? Thank you.""
""I tried to upgrade my plan to include additional features, but my payment failed multiple times. Can we troubleshoot this issue and make sure my account gets updated properly?"""
TICK-00691,2024-03-15 12:18:00,2024-03-16 07:50:39.855113,Performance/Speed,19.54440419796914,"Ticket: 
""I'm experiencing slow loading times when I try to access certain pages on the platform. It seems to be taking much longer than usual and it's affecting my workflow. I've tried refreshing the page and switching browsers, but the issue persists. Can you please look into this and help me resolve the speed issues?"""
TICK-03720,2024-03-15 12:58:00,2024-03-15 21:41:00.583501,Feature Usage,8.716828750326787,"""I'm having trouble figuring out how to use the new file sharing feature. I've tried following the instructions in the help documentation, but I'm still not able to upload files. Can you provide some additional guidance on how to use this feature effectively?"""
TICK-01033,2024-03-15 14:18:00,2024-03-16 08:19:31.480610,Billing/Subscription,18.025411280573472,"""I was charged incorrectly for my subscription renewal and need assistance getting a refund for the overcharge. I have already updated my payment information and would like to ensure that the correct amount is billed in the future. Can you please help me with resolving this issue as soon as possible?"""
TICK-04106,2024-03-15 14:43:00,2024-03-17 14:21:43.753028,Miscellaneous,47.64548695232312,"""I was in the middle of a task when I suddenly lost access to certain functionalities on the platform. I've tried refreshing the page and logging out and back in, but nothing seems to be working. Can you please investigate and help me resolve this issue as soon as possible?"""
TICK-03791,2024-03-15 14:54:00,2024-03-16 06:25:31.671013,Performance/Speed,15.525464170190947,"""Our system is running very slowly, making it difficult to complete tasks efficiently. This has been happening consistently for the past few days and is impacting our team's productivity. We've tried troubleshooting on our end, but the issue persists. We would appreciate assistance in resolving this matter as soon as possible."""
TICK-01550,2024-03-15 15:39:00,2024-03-15 17:10:46.413510,Integration/API,1.5295593082388614,"""Hi there, I'm having trouble getting our website to connect with our CRM system. I've followed the integration setup instructions, but I keep getting an error message when I try to sync the two. Can you please help me troubleshoot this issue? Our business relies on this integration, so any assistance would be greatly appreciated. Thank you!"""
TICK-04038,2024-03-15 15:40:00,2024-03-16 04:51:07.525881,Performance/Speed,13.185423855892104,"Ticket: 
I'm experiencing slow loading times when trying to access the dashboard and it's becoming frustrating. This has been happening for the past week and it's impacting my productivity. I've tried accessing the platform from different devices and browsers, but the issue persists."
TICK-03917,2024-03-15 22:16:00,2024-03-16 00:20:56.482921,Performance/Speed,2.0823563669092895,"""Hi, I've been experiencing slow loading times when trying to access my account dashboard. It's been happening consistently over the past few days and is really impacting my ability to manage my tasks efficiently. Can you please look into this issue and help me resolve it as soon as possible?"""
TICK-01718,2024-03-16 01:12:00,2024-03-16 05:47:36.142724,Integration/API,4.593372978848822,"""Hello, I'm having trouble setting up a new integration with our CRM system. I've followed the instructions provided, but I keep getting an error message when trying to connect the two platforms. Can you please help me troubleshoot this issue and get the integration up and running smoothly?"""
TICK-02503,2024-03-16 04:44:00,2024-03-16 08:22:00.097170,Performance/Speed,3.6333603248638506,"""Our system seems to be taking a lot longer to load than usual, and I keep experiencing timeouts when trying to perform certain actions. This is impacting my team's productivity, and we need to get it resolved as soon as possible. Can you look into the performance and speed issues we are encountering?"""
TICK-04439,2024-03-16 07:37:00,2024-03-16 19:40:11.729121,Billing/Subscription,12.053258089286865,"""I was charged for a subscription upgrade I didn't authorize and would like to dispute the charge. I've already tried reaching out to the billing team with no response. Can someone please assist me with resolving this issue and ensuring I am not billed for the unauthorized upgrade?"""
TICK-03962,2024-03-16 09:01:00,2024-03-17 03:30:47.104027,Billing/Subscription,18.496417785271735,I noticed a discrepancy on my recent bill and I believe I was overcharged for my subscription. I would like to dispute the charge and get clarification on the billing details. Thank you for your assistance in resolving this matter.
TICK-02566,2024-03-16 09:23:00,2024-03-17 07:08:48.157361,Performance/Speed,21.763377044601533,"Ticket: 
""I am experiencing slow loading times when trying to access my account dashboard. It takes a long time for the page to load, and sometimes it even times out. This has been happening for the past few days, and I have tried accessing my account from different devices and networks, but the issue persists."""
TICK-00623,2024-03-16 09:23:00,2024-03-16 13:54:18.526110,Billing/Subscription,4.521812808230835,"""Hi there, I was charged twice for my monthly subscription and I would like to request a refund for the duplicate charge. I noticed the double billing on my recent bank statement and I'm not sure why it happened. Can you please look into this and help me resolve the issue? Thank you."""
